accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label
2,1,4.876771,creditcard,1.121527778,0
357,1,4.057414,creditcard,0,0
625,2,5.040929,paypal,536.0131944,0
250,1,4.057414,creditcard,0,0
1084,1,5.034622,creditcard,0.00625,0
151,1,4.886641,paypal,0,0
2000,1,4.745402,creditcard,2.592361111,0
1623,1,4.876771,creditcard,0,0
41,1,4.836982,paypal,0.000694444,0
1648,2,4.962055,creditcard,879.8291667,0
970,1,5.017904,creditcard,0,0
1005,1,4.836982,paypal,0.003472222,0
2000,1,4.962055,creditcard,0.003472222,0
1608,1,5.040929,creditcard,0.014583333,0
2000,1,4.748314,creditcard,0.001388889,0
293,1,4.921349,creditcard,0.185416667,0
1372,1,3.575983,creditcard,0.022222222,0
2000,1,4.876771,paypal,0.002083333,0
2000,1,5.017904,creditcard,0.000694444,0
122,1,4.886641,creditcard,0,0
66,1,4.52458,creditcard,65.06319444,0
188,1,4.921349,creditcard,0.007638889,0
1773,1,4.742303,paypal,3.5,0
14,1,4.836982,creditcard,0,0
2000,1,4.886641,paypal,0,0
959,2,4.836982,creditcard,0,0
81,1,4.52458,paypal,80.96944444,0
953,1,4.886641,creditcard,0.001388889,0
66,1,4.52458,creditcard,65.57916667,0
13,3,4.876771,storecredit,12.24513889,0
2000,1,4.962055,paypal,487.6631944,0
1195,1,4.921349,creditcard,81.99027778,0
1691,1,5.017904,creditcard,0.005555556,0
2000,1,4.962055,paypal,1066.593056,0
207,1,4.461622,storecredit,206.5923611,0
4,1,4.886641,creditcard,3.459027778,0
2000,1,4.962055,storecredit,998.0625,0
905,1,4.52458,paypal,0,0
5,1,3.575983,creditcard,4.978472222,0
180,1,4.921349,creditcard,0,0
193,1,4.921318,storecredit,0,0
1384,1,4.921349,creditcard,1.053472222,0
103,4,4.505662,paypal,0,0
18,1,4.748314,creditcard,0,0
2,2,4.962055,paypal,0.935416667,0
2000,1,4.895263,creditcard,0.009722222,0
2000,1,5.017904,paypal,328.3819444,0
217,1,2.94894,storecredit,216.6743056,0
895,1,5.040929,creditcard,0,0
1336,1,5.017904,creditcard,288.1326389,0
19,1,4.965339,paypal,0,0
301,1,5.034622,creditcard,61.20625,0
955,1,4.52458,creditcard,536.2375,0
72,2,5.040929,creditcard,0,0
44,1,4.745402,creditcard,0.000694444,0
2000,1,4.921349,creditcard,0,0
156,1,4.921349,creditcard,40.13333333,0
111,1,4.965339,creditcard,110.3590278,0
1707,1,4.876771,paypal,0.266666667,0
187,1,4.895263,creditcard,186.7722222,0
936,1,4.52458,creditcard,6.316666667,0
437,1,5.034622,paypal,0,0
1266,1,4.965339,creditcard,0,0
2000,1,4.52458,creditcard,0.64375,0
180,1,4.962055,creditcard,0,0
920,2,4.505662,paypal,83.99791667,0
2000,1,4.965339,paypal,0,0
2000,1,5.040929,creditcard,0.002083333,0
1871,1,4.836982,creditcard,0.000694444,0
1,2,4.057414,creditcard,0,1
92,2,4.505662,paypal,90.99652778,0
208,1,4.962055,creditcard,150.5076389,0
1598,1,4.742303,creditcard,1597.961806,0
52,1,4.895263,paypal,0,0
892,1,4.965339,creditcard,0.000694444,0
863,1,4.836982,creditcard,38.00347222,0
566,1,3.066058,creditcard,409.0361111,0
2,1,4.962055,creditcard,0.002083333,0
367,1,4.876771,creditcard,0,0
2000,1,4.836982,creditcard,5.211805556,0
267,1,4.965339,creditcard,0.161111111,0
984,1,4.921318,creditcard,0,0
197,1,4.876771,paypal,196.0673611,0
1988,2,4.461622,creditcard,493.6715278,0
84,1,4.748314,creditcard,83.16041667,0
546,1,4.52458,paypal,0,0
54,1,4.745402,creditcard,0,0
2000,1,4.921318,creditcard,0.001388889,0
1,1,4.886641,creditcard,0,1
316,1,4.965339,paypal,0,0
1643,1,4.505662,paypal,742.5944444,0
2000,1,3.575983,creditcard,418.5388889,0
2000,1,4.886641,creditcard,43.30972222,0
923,1,4.52458,creditcard,207.9534722,0
16,1,4.886641,creditcard,15.60972222,0
2,1,4.876771,creditcard,0,0
854,1,5.034622,creditcard,0.001388889,0
253,1,4.962055,creditcard,0,0
762,1,4.965339,creditcard,0,0
2,1,4.748314,creditcard,1.013194444,0
2000,1,5.034622,paypal,0,0
69,1,4.745402,creditcard,68.04791667,0
2000,1,4.505662,creditcard,0.000694444,0
1205,1,5.040929,paypal,0,0
902,1,5.034622,paypal,0.000694444,0
377,1,4.876771,creditcard,0,0
10,1,4.965339,paypal,9.265277778,0
2000,1,4.742303,storecredit,0.000694444,0
2000,1,4.886641,paypal,0,0
2000,1,5.017904,creditcard,0.000694444,0
95,1,4.876771,creditcard,0.006944444,0
2000,1,5.040929,paypal,1.094444444,0
2,1,4.461622,paypal,1.617361111,0
961,1,4.52458,creditcard,9.958333333,0
18,1,4.876771,creditcard,17.8625,0
1411,1,4.962055,paypal,1272.779861,0
1669,1,5.034622,creditcard,134.7152778,0
1,2,3.575983,paypal,0.001388889,1
808,1,4.876771,creditcard,527.9354167,0
899,1,4.965339,creditcard,528.13125,0
920,1,5.017904,paypal,0.048611111,0
1354,1,5.040929,paypal,147.9451389,0
4,2,4.921349,creditcard,0,0
1826,1,4.921318,paypal,0,0
3,1,4.52458,creditcard,0.000694444,0
533,1,4.876771,creditcard,0,0
305,1,5.017904,paypal,0,0
850,1,4.886641,creditcard,213.7701389,0
3,1,4.748314,paypal,2.097222222,0
90,1,4.921318,creditcard,0,0
16,1,5.040929,paypal,15.32013889,0
9,1,4.886641,creditcard,0.005555556,0
52,1,4.965339,creditcard,0.000694444,0
696,1,4.965339,creditcard,388.0493056,0
156,1,5.040929,paypal,155.1229167,0
1340,1,4.886641,paypal,0.061805556,0
90,1,5.040929,creditcard,54.98333333,0
1613,1,4.921349,creditcard,265.6868056,0
20,1,4.461622,creditcard,19.89861111,0
176,1,5.034622,creditcard,0,0
2000,1,4.895263,creditcard,1988.689583,0
2000,1,5.034622,creditcard,174.2652778,0
117,1,4.876771,creditcard,0,0
44,1,4.962055,creditcard,0,0
2,1,3.575983,paypal,1.506944444,0
2000,1,4.52458,creditcard,1605.857639,0
935,1,4.962055,storecredit,438.7805556,0
2,1,5.040929,creditcard,1.840972222,0
2000,1,4.876771,creditcard,0,0
223,1,4.921349,creditcard,222.7138889,0
1321,1,5.040929,paypal,948.5916667,0
188,1,5.034622,paypal,0.001388889,0
2000,1,4.505662,creditcard,0.16875,0
114,1,4.886641,creditcard,0,0
88,2,5.017904,paypal,0,0
168,1,4.895263,creditcard,0,0
95,1,4.745402,creditcard,0.031944444,0
70,1,4.836982,paypal,69.23541667,0
537,1,5.017904,creditcard,0,0
25,1,4.876771,creditcard,0,0
11,1,4.965339,paypal,0,0
2000,1,4.505662,creditcard,278.3826389,0
2000,1,3.483951,paypal,0.993055556,0
2000,1,5.040929,creditcard,0.144444444,0
2000,1,3.954522,storecredit,0.000694444,0
380,1,4.962055,paypal,0,0
3,1,4.895263,creditcard,0.002777778,0
2000,1,4.921318,creditcard,0,0
133,1,4.886641,paypal,0,0
137,1,4.876771,creditcard,100.9111111,0
1289,1,4.921318,creditcard,1288.072917,0
546,1,4.745402,creditcard,0,0
3,1,4.748314,creditcard,0,0
327,1,5.034622,paypal,0.048611111,0
924,1,4.921349,creditcard,0,0
2000,1,4.921318,paypal,33.19791667,0
677,1,4.886641,storecredit,0,0
2000,1,4.057414,creditcard,0,0
884,1,4.962055,creditcard,49.74166667,0
1495,1,4.057414,creditcard,646.4965278,0
1181,1,4.748314,creditcard,0,0
1842,1,4.52458,creditcard,0,0
2000,1,4.921349,creditcard,246.23125,0
2000,1,4.886641,creditcard,910.76875,0
1412,1,4.962055,paypal,52.99166667,0
1162,1,3.483951,paypal,315.9215278,0
1825,1,5.034622,creditcard,0.000694444,0
2000,1,4.921349,creditcard,0,0
184,1,4.461622,creditcard,0,0
1574,1,4.921349,creditcard,644.0395833,0
61,1,4.962055,creditcard,60.00972222,0
19,1,5.017904,creditcard,0,0
161,1,4.876771,storecredit,0.003472222,0
836,1,4.52458,creditcard,0.003472222,0
1649,1,4.505662,creditcard,0.001388889,0
568,1,4.52458,creditcard,0,0
2000,1,4.748314,creditcard,0,0
573,1,4.748314,paypal,551.65625,0
1,1,2.94894,storecredit,0.004166667,1
427,1,4.886641,creditcard,0,0
948,1,4.921318,creditcard,0,0
1658,1,4.505662,paypal,0.313194444,0
763,1,2.596228,paypal,0.011805556,0
18,1,4.745402,creditcard,0.000694444,0
1653,1,4.836982,creditcard,99.04027778,0
980,1,4.742303,creditcard,0,0
1626,1,4.876771,paypal,0,0
569,1,4.962055,paypal,7.786111111,0
2000,1,4.876771,creditcard,0.188194444,0
611,1,3.575983,creditcard,537.0388889,0
109,1,4.745402,storecredit,108.9472222,0
70,1,4.965339,creditcard,0,0
145,1,5.040929,creditcard,0.266666667,0
615,1,4.461622,creditcard,27.84652778,0
755,1,4.745402,creditcard,754.8923611,0
34,1,4.748314,creditcard,0,0
1279,1,4.886641,paypal,0,0
47,1,4.921349,creditcard,46.31527778,0
1,1,4.886641,storecredit,0.002777778,1
116,1,4.962055,creditcard,115.0631944,0
57,1,3.066058,creditcard,47.39861111,0
27,1,4.745402,creditcard,0,0
79,1,5.017904,creditcard,0,0
3,1,4.742303,creditcard,2.933333333,0
432,1,5.040929,paypal,0,0
2000,1,5.034622,creditcard,596.2618056,0
40,1,5.040929,creditcard,0,0
1722,1,4.965339,creditcard,893.9895833,0
2000,1,4.745402,creditcard,86.51736111,0
2000,1,4.895263,creditcard,139.3972222,0
98,1,4.886641,creditcard,0.001388889,0
244,1,4.748314,creditcard,0,0
243,1,4.876771,paypal,123.2111111,0
1317,1,4.886641,creditcard,0,0
2,1,4.742303,storecredit,0,0
27,1,4.962055,creditcard,26.69027778,0
2000,1,4.461622,paypal,0.040972222,0
1119,1,4.057414,creditcard,0,0
2000,1,4.748314,paypal,866.8652778,0
969,1,5.034622,paypal,0,0
2000,1,4.965339,paypal,1186.761111,0
149,1,4.742303,paypal,0.003472222,0
2000,1,3.954522,creditcard,600.5263889,0
2000,1,4.836982,creditcard,0,0
175,1,4.886641,creditcard,0,0
1761,1,5.017904,creditcard,101.4333333,0
2000,1,4.836982,creditcard,557.6173611,0
264,1,4.876771,paypal,0.01875,0
2000,1,4.921318,creditcard,175.0506944,0
2000,1,4.745402,creditcard,393.8972222,0
72,1,4.921318,paypal,0,0
2000,1,4.886641,creditcard,0.078472222,0
1913,1,4.748314,paypal,56.26666667,0
23,1,4.962055,paypal,0,0
72,1,4.886641,creditcard,0.000694444,0
9,1,4.886641,creditcard,0,0
158,1,4.52458,creditcard,157.0909722,0
2000,1,5.017904,creditcard,0.000694444,0
94,1,4.895263,creditcard,0,0
2,1,5.040929,creditcard,0,0
434,1,4.748314,creditcard,0,0
633,1,4.876771,paypal,242.1076389,0
2000,2,4.921349,creditcard,295.1527778,0
671,1,4.921318,creditcard,0,0
2000,1,4.895263,storecredit,293.1451389,0
1334,1,4.962055,creditcard,578.0458333,0
2000,1,5.040929,paypal,0,0
2000,1,4.921318,creditcard,220.8138889,0
1559,1,3.954522,paypal,1027.226389,0
2,1,4.962055,creditcard,1.584722222,0
988,1,4.461622,paypal,0.954166667,0
476,1,4.836982,creditcard,0,0
2000,1,4.876771,creditcard,262.1583333,0
2000,1,4.742303,paypal,1945.604167,0
126,1,5.040929,storecredit,0.004861111,0
543,1,4.895263,creditcard,2.010416667,0
2000,1,4.886641,creditcard,0.000694444,0
104,1,5.017904,creditcard,0,0
2000,1,4.745402,creditcard,50.02291667,0
43,1,5.017904,creditcard,0,0
57,1,4.836982,paypal,56.97361111,0
758,1,4.921318,paypal,0,0
860,1,4.505662,creditcard,325.9847222,0
121,1,4.962055,creditcard,120.1368056,0
1949,1,4.886641,creditcard,458.8402778,0
2000,1,5.040929,paypal,0.001388889,0
2000,1,4.921318,creditcard,1.934027778,0
1942,1,4.745402,creditcard,0,0
1944,1,2.94894,creditcard,0.083333333,0
44,2,4.745402,creditcard,19.12361111,0
96,1,4.876771,creditcard,0.016666667,0
1663,1,4.895263,creditcard,840.0909722,0
1688,1,5.017904,paypal,0.000694444,0
290,1,4.52458,creditcard,0,0
1357,1,4.461622,paypal,188.9284722,0
2000,1,4.886641,creditcard,1363.7375,0
1,1,4.52458,creditcard,0.007638889,1
2000,1,4.895263,creditcard,1447.406944,0
880,1,5.040929,paypal,0,0
2000,1,4.876771,paypal,0,0
1172,1,4.057414,paypal,3.228472222,0
457,1,4.886641,storecredit,0,0
4,1,5.017904,creditcard,0,0
1,1,4.921349,paypal,0.000694444,1
2000,1,4.921349,paypal,1001.657639,0
2000,1,4.461622,creditcard,0,0
257,1,4.965339,creditcard,0,0
194,1,5.017904,creditcard,0.001388889,0
227,1,4.836982,creditcard,0,0
284,1,4.505662,creditcard,242.9083333,0
2000,1,4.962055,paypal,475.5958333,0
1330,1,4.748314,paypal,0,0
1220,1,4.745402,paypal,0,0
47,1,3.575983,creditcard,45.58333333,0
2000,1,4.52458,creditcard,266.5284722,0
39,1,4.52458,creditcard,37.97847222,0
2000,1,4.962055,paypal,1830.398611,0
43,1,4.52458,creditcard,42.27152778,0
2000,1,5.040929,creditcard,1260.084722,0
2000,1,3.483951,creditcard,0.427777778,0
2000,1,4.52458,paypal,0,0
57,1,4.52458,creditcard,0.486805556,0
944,1,4.895263,creditcard,95.02638889,0
30,1,4.836982,creditcard,29.89027778,0
1859,1,4.895263,creditcard,0,0
1165,1,5.017904,creditcard,0.004166667,0
2000,1,5.040929,creditcard,0.004861111,0
530,1,4.52458,creditcard,3.2875,0
2000,1,4.52458,creditcard,702.0597222,0
574,1,5.034622,paypal,0,0
2000,1,4.057414,creditcard,2.005555556,0
2000,1,3.575983,creditcard,0.016666667,0
22,1,4.921318,creditcard,21.00833333,0
487,1,4.886641,creditcard,0,0
259,1,4.921349,paypal,255.9388889,0
507,1,4.886641,creditcard,0,0
143,1,4.748314,creditcard,0.001388889,0
972,1,4.886641,creditcard,0,0
2000,1,4.742303,creditcard,328.025,0
58,1,4.52458,creditcard,57.85347222,0
191,1,5.034622,creditcard,0,0
2,1,4.962055,creditcard,1.733333333,0
1206,1,4.921349,creditcard,0,0
1622,1,3.954522,creditcard,123.3347222,0
958,1,4.921318,creditcard,1.378472222,0
1828,1,4.52458,paypal,0.004861111,0
2000,1,4.921318,creditcard,63.97777778,0
929,1,4.965339,creditcard,317.0479167,0
33,1,4.505662,creditcard,0,0
8,1,4.921318,paypal,0,0
359,1,4.921318,paypal,74.84930556,0
2000,1,4.921349,paypal,0,0
2,1,4.057414,creditcard,1.466666667,0
2000,1,4.921349,creditcard,0,0
84,1,5.040929,paypal,0,0
2000,1,4.965339,creditcard,227.2423611,0
1696,1,4.748314,creditcard,0,0
964,1,4.886641,creditcard,0.000694444,0
6,1,4.921318,paypal,0,0
23,1,4.921349,creditcard,22.17430556,0
125,1,4.921349,paypal,0,0
2000,1,4.742303,creditcard,184.5791667,0
1403,1,4.505662,creditcard,224.0479167,0
412,1,4.962055,creditcard,48.12916667,0
2000,1,4.745402,storecredit,1275.321528,0
1149,1,4.921318,storecredit,1148.81875,0
1118,1,4.748314,creditcard,0.176388889,0
197,1,4.895263,creditcard,0,0
2000,1,4.876771,creditcard,991.3548611,0
998,1,5.017904,creditcard,983.1166667,0
242,1,4.886641,creditcard,241.9243056,0
2000,1,4.505662,creditcard,3.357638889,0
196,1,4.886641,creditcard,0,0
1972,1,4.057414,creditcard,0,0
2000,1,4.965339,creditcard,377.7770833,0
158,1,4.742303,storecredit,157.4083333,0
905,1,4.505662,paypal,0.002777778,0
70,1,4.057414,creditcard,0,0
130,1,4.962055,paypal,0,0
1850,1,2.596228,paypal,80.67013889,0
76,1,4.886641,paypal,75.96597222,0
178,1,4.057414,creditcard,177.1833333,0
1635,2,4.52458,creditcard,0.004861111,0
89,2,4.505662,creditcard,0,0
948,1,4.836982,paypal,0,0
2000,1,3.483951,creditcard,0.004861111,0
62,1,4.742303,paypal,0,0
1143,1,4.965339,creditcard,0,0
46,1,4.886641,creditcard,0.000694444,0
5,1,4.886641,creditcard,0,0
1670,1,4.965339,creditcard,2.895833333,0
262,1,5.017904,paypal,261.1965278,0
1738,1,4.876771,creditcard,1400.204861,0
11,1,4.965339,creditcard,10.07986111,0
2000,1,4.921349,creditcard,0.090277778,0
35,1,4.745402,creditcard,0,0
274,1,5.034622,paypal,273.0340278,0
329,1,5.017904,paypal,0.001388889,0
1928,1,4.921318,paypal,0,0
1930,1,4.876771,creditcard,0,0
82,1,5.040929,creditcard,81.5375,0
2000,1,4.876771,creditcard,353.3569444,0
84,1,4.836982,paypal,0,0
2000,1,4.748314,creditcard,160.7638889,0
443,1,4.962055,creditcard,0.065277778,0
2,1,4.876771,creditcard,1.153472222,0
101,1,5.040929,paypal,71.89236111,0
12,1,3.483951,creditcard,0.000694444,0
2000,1,4.745402,creditcard,84.85208333,0
73,1,4.745402,creditcard,0.09375,0
786,1,4.921318,creditcard,417.2555556,0
2000,1,4.505662,creditcard,167.0277778,0
1285,1,4.836982,creditcard,0.866666667,0
1739,1,4.505662,creditcard,6.288888889,0
41,1,5.017904,storecredit,22.64583333,0
90,1,4.505662,creditcard,0,0
582,1,4.748314,creditcard,0,0
2000,1,4.461622,creditcard,0,0
264,2,4.921318,creditcard,171.2611111,0
170,1,4.921318,storecredit,0,0
13,4,4.836982,creditcard,11.22222222,0
1980,1,4.921349,creditcard,0.001388889,0
848,1,3.954522,creditcard,187.5444444,0
2000,1,5.034622,creditcard,0.007638889,0
2000,1,4.505662,paypal,580.9930556,0
2000,1,4.921349,creditcard,0,0
856,2,4.745402,creditcard,32.86944444,0
930,1,4.745402,creditcard,2.077083333,0
413,2,4.876771,paypal,0,0
1464,1,4.921318,creditcard,2.118055556,0
9,1,4.748314,paypal,0,0
5,2,5.034622,creditcard,1.976388889,0
183,1,4.895263,paypal,0,0
2,1,5.034622,creditcard,0,0
1141,1,4.921318,creditcard,0.001388889,0
598,1,4.836982,paypal,0,0
2,1,4.745402,creditcard,0,0
1681,1,4.886641,creditcard,0.009027778,0
2000,1,4.745402,creditcard,139.9284722,0
721,1,5.040929,creditcard,0.004861111,0
2,1,5.034622,paypal,0,0
182,1,4.962055,storecredit,181.9208333,0
1636,1,4.505662,creditcard,23.08888889,0
406,1,4.895263,creditcard,133.9625,0
6,1,4.505662,storecredit,5.009027778,0
2,1,4.505662,paypal,1.985416667,0
1610,1,4.965339,creditcard,237.0659722,0
976,1,4.745402,paypal,77.10902778,0
2000,1,5.040929,creditcard,1334.822917,0
2000,1,4.921318,paypal,268.1145833,0
1359,1,3.575983,storecredit,0.286805556,0
94,1,4.886641,creditcard,0,0
2000,1,4.921349,paypal,18.14027778,0
2000,1,4.886641,storecredit,329.8527778,0
1369,1,4.836982,creditcard,171.0354167,0
42,1,4.921349,creditcard,41.9,0
419,1,5.017904,creditcard,0.005555556,0
936,1,5.017904,paypal,0.447916667,0
1250,1,4.962055,creditcard,2.902777778,0
104,1,5.034622,storecredit,0,0
1005,1,5.017904,creditcard,0,0
157,1,4.921318,creditcard,0,0
4,1,5.017904,paypal,2.998611111,0
2000,1,4.461622,paypal,0.014583333,0
615,1,4.965339,creditcard,399.15625,0
2000,1,4.505662,creditcard,0.000694444,0
578,1,5.034622,paypal,0.000694444,0
883,1,4.895263,paypal,0,0
921,1,4.886641,creditcard,1.509722222,0
1624,1,4.876771,creditcard,0,0
1,2,4.886641,creditcard,0,1
113,1,2.94894,creditcard,0.700694444,0
26,1,4.921349,creditcard,0,0
1,3,4.921318,paypal,0,1
15,1,4.52458,creditcard,0,0
760,1,4.962055,creditcard,205.8076389,0
288,1,5.034622,creditcard,169.8583333,0
250,1,4.745402,creditcard,153.7701389,0
31,1,4.921318,creditcard,30.34097222,0
2000,1,3.954522,creditcard,0.497222222,0
2000,1,4.057414,creditcard,0.065277778,0
191,7,4.52458,creditcard,50.14930556,0
1350,1,4.876771,creditcard,493.7215278,0
1842,1,4.921349,creditcard,0.732638889,0
2,1,4.742303,storecredit,0,0
1973,1,3.483951,creditcard,1.6,0
2000,1,4.895263,paypal,1181.595139,0
566,1,4.745402,creditcard,406.41875,0
29,2,5.040929,paypal,28.27430556,0
33,1,4.057414,creditcard,0,0
2000,1,4.886641,creditcard,0.019444444,0
727,1,4.505662,creditcard,0,0
574,1,4.505662,creditcard,0,0
1970,5,4.52458,paypal,358.9284722,0
87,1,4.962055,creditcard,0,0
10,1,4.748314,paypal,9.9875,0
2000,1,4.921349,creditcard,0,0
3,1,4.836982,creditcard,2.916666667,0
2000,1,4.876771,creditcard,102.8840278,0
429,1,4.748314,creditcard,0,0
1519,1,4.965339,paypal,952.0284722,0
394,1,4.921349,creditcard,0,0
918,1,4.52458,creditcard,0,0
119,1,4.836982,creditcard,0,0
12,2,4.962055,creditcard,4.19375,0
329,1,4.921349,paypal,0,0
1677,1,4.921349,creditcard,1089.873611,0
208,1,4.748314,creditcard,0.014583333,0
317,1,4.962055,creditcard,61.8875,0
12,1,5.034622,creditcard,0,0
612,1,4.895263,creditcard,463.3444444,0
904,1,4.921318,creditcard,0,0
2000,1,4.876771,creditcard,1566.8875,0
88,1,5.017904,storecredit,0,0
370,1,5.034622,paypal,323.9277778,0
2000,1,4.876771,creditcard,114.1576389,0
140,1,4.886641,paypal,0.000694444,0
65,1,4.52458,creditcard,64.38611111,0
2000,1,4.921349,paypal,0,0
2000,1,4.836982,creditcard,457.6493056,0
118,1,4.876771,creditcard,117.7770833,0
2,1,4.52458,paypal,0.002083333,0
502,1,4.921349,creditcard,0.006944444,0
2000,1,4.876771,paypal,1498.955556,0
1518,1,4.52458,creditcard,116.08125,0
1528,1,2.94894,creditcard,0,0
1226,1,4.505662,paypal,0.809027778,0
2000,1,4.965339,creditcard,231.4145833,0
2000,1,4.745402,paypal,488.1006944,0
180,1,4.876771,creditcard,179.3784722,0
382,1,4.962055,creditcard,325.7798611,0
34,1,5.017904,paypal,33.125,0
3,2,5.017904,creditcard,1.950694444,0
280,1,4.52458,creditcard,0.013194444,0
24,1,4.461622,creditcard,23.77430556,0
57,1,4.921349,paypal,0,0
51,2,4.895263,creditcard,0,0
919,5,4.505662,creditcard,551.1076389,0
25,1,4.921349,storecredit,0,0
5,2,4.461622,creditcard,4.753472222,0
7,1,4.876771,creditcard,6.920138889,0
2000,1,5.040929,creditcard,0.001388889,0
1093,1,4.921349,creditcard,0,0
2000,1,4.965339,paypal,727.1506944,0
2000,1,4.921318,paypal,96.14791667,0
1587,1,2.94894,paypal,0,0
2000,1,5.040929,creditcard,0,0
186,1,4.921349,creditcard,0,0
2000,1,4.921349,creditcard,0.000694444,0
36,1,3.954522,paypal,0,0
233,1,4.965339,creditcard,0,0
96,1,3.483951,paypal,54.61736111,0
580,1,5.017904,storecredit,471.9111111,0
26,1,4.895263,creditcard,25.625,0
33,1,4.921349,creditcard,32.95833333,0
66,1,4.461622,creditcard,0,0
1,1,5.034622,creditcard,0,1
227,1,4.748314,storecredit,6.931944444,0
696,1,4.886641,creditcard,657.9784722,0
812,1,4.505662,creditcard,190.0201389,0
2000,1,5.040929,creditcard,1380.26875,0
299,1,5.040929,creditcard,271.1840278,0
